Id,SalePrice
1461,118780.37083789894
1462,165109.55563606462
1463,184243.6734645802
1464,196741.20206258676
1465,191301.393862755
1466,169700.00459457992
1467,176633.16101903183
1468,162735.98111286445
1469,188864.18219886333
1470,125369.01845683911
1471,184490.07029527327
1472,95441.49573247791
1473,94857.57491861362
1474,145013.1744616276
1475,113275.32062731932
1476,365531.1419748911
1477,247961.23713760954
1478,280479.24078261165
1479,280614.3256377992
1480,538917.4793922887
1481,333602.3206233668
1482,213101.47226872708
1483,179216.0773888926
1484,165165.01896064635
1485,182334.8560130337
1486,192611.90938871642
1487,352174.4304719255
1488,224587.37708636228
1489,192552.37577178812
1490,246416.5199524198
1491,190004.56230312018
1492,91681.77691008843
1493,173842.47785850326
1494,285055.39923258446
1495,287678.01717356354
1496,245183.77155841154
1497,181271.80160541044
1498,166730.92862008524
1499,159512.9205535866
1500,159006.33123756954
1501,177327.70071952423
1502,145762.02067178744
1503,293407.7482054318
1504,238973.18696380904
1505,225919.45219459204
1506,189686.18951855818
1507,254188.67754768478
1508,198075.51978769305
1509,156803.6730520664
1510,143700.53780869587
1511,148912.9422774234
1512,171378.0732660728
1513,141848.03796100948
1514,154957.62311392784
1515,185254.53538508195
1516,154176.6331180986
1517,172950.52292289474
1518,129470.13941859522
1519,208964.17891471178
1520,132510.55547538432
1521,135804.394339544
1522,175089.97328523008
1523,113396.87193720495
1524,127096.25537985843
1525,122907.85398656066
1526,110700.77488096645
1527,107537.8205095479
1528,137496.53631327266
1529,150144.87724764246
1530,178655.68508444785
1531,107432.34229412611
1532,93893.83213915768
1533,147533.33175933277
1534,121352.29391296192
1535,149447.63499726052
1536,108162.91989558488
1537,57471.11453985276
1538,155404.68278364275
1539,186226.1053027628
1540,96168.6952808575
1541,140867.14462692122
1542,140300.45696731552
1543,197315.69755062368
1544,84144.64000222826
1545,110630.84653752246
1546,131955.78271747494
1547,126771.1028378042
1548,132645.8806665981
1549,116767.80172718891
1550,128424.15536292133
1551,104401.22786640227
1552,141190.09777235982
1553,148292.46877103474
1554,119865.09968728958
1555,166723.02603514702
1556,89150.14712307803
1557,107332.64154406248
1558,101610.71052359912
1559,72024.41428119174
1560,129552.77520690483
1561,132121.62637237756
1562,131644.61565437325
1563,120316.09664821328
1564,160837.97340270202
1565,146474.45686611938
1566,234383.70915014777
1567,78516.1729705237
1568,242944.08016599354
1569,132474.55723301758
1570,137144.90589007645
1571,120301.4387734077
1572,143456.8871090891
1573,235057.0026933015
1574,118338.84810816376
1575,227058.60843228805
1576,248274.20499546613
1577,178117.92100057623
1578,148630.07015844446
1579,145993.59803138507
1580,190575.9089056671
1581,161222.10888086338
1582,125395.2564894142
1583,304389.63897229487
1584,217985.7693184794
1585,137897.85505593405
1586,69085.27527855984
1587,102860.02058969528
1588,152252.90983425715
1589,101957.87942122863
1590,133794.6643331498
1591,96093.55682154665
1592,116954.52576417138
1593,123782.77928251275
1594,124574.31775086782
1595,109317.11341273383
1596,211987.7475007074
1597,184012.40200988835
1598,209525.05069603713
1599,162389.87113291514
1600,153769.3962161181
1601,60338.92469255212
1602,113037.69142329333
1603,80924.61928789235
1604,268683.6707214814
1605,234587.27998800852
1606,169758.41800887292
1607,169555.84975869447
1608,216801.72313220124
1609,177901.27041039863
1610,150678.08552566968
1611,139627.44349626027
1612,164988.3532857893
1613,160816.48835135016
1614,120824.6972623911
1615,91638.38249179792
1616,79877.13315827523
1617,92635.6281660352
1618,126652.92614507179
1619,142647.7365999849
1620,148329.1935493713
1621,134856.7105512271
1622,137775.4149919822
1623,247639.13705516732
1624,212882.27935247982
1625,117128.45835758522
1626,163341.1377734018
1627,191951.16452816932
1628,284875.48158288776
1629,178154.22224835993
1630,366101.55277827126
1631,217846.00223767562
1632,241256.35206092792
1633,165370.5086026414
1634,183554.57680720044
1635,171793.5368970153
1636,148559.1423164456
1637,202259.1392356622
1638,183736.04578299177
1639,180623.31561543787
1640,252342.53922943957
1641,176879.71251114452
1642,241569.10687094735
1643,219731.93946621133
1644,233274.24893771583
1645,192535.95437145705
1646,156446.0124262559
1647,156680.95116606378
1648,126715.08317936544
1649,141074.80529062034
1650,111783.64225752592
1651,119700.96699837866
1652,96807.01670842005
1653,102874.23528023787
1654,140425.9852984885
1655,136127.3555463196
1656,139154.84454585135
1657,144143.14954928408
1658,140033.25663603764
1659,119853.59823167215
1660,154066.40024990292
1661,452730.30466307374
1662,392919.039279939
1663,370131.57741233957
1664,554073.2056517355
1665,290206.05131941556
1666,332203.79953193926
1667,389775.254459886
1668,334033.3482494037
1669,296691.6823973289
1670,327362.06755780027
1671,261882.25125900735
1672,433509.02848707314
1673,294960.7535096239
1674,238356.70532887202
1675,200655.89159144758
1676,195068.30781605397
1677,222581.10514458054
1678,531268.3014839476
1679,402251.30889423157
1680,329956.3809336183
1681,232529.80307941232
1682,307854.94043735915
1683,184887.75337393826
1684,173001.78302188625
1685,170181.88408926813
1686,171155.33244834986
1687,165839.98114501216
1688,187599.63415515475
1689,190733.29261576323
