Id,SalePrice
1461,120446.60010811349
1462,156631.48296059217
1463,185310.04616911794
1464,200100.0650917669
1465,193794.6930862582
1466,170908.30953062983
1467,177438.095003882
1468,162345.1057131115
1469,196334.82128734593
1470,117290.1576202712
1471,177584.70526013902
1472,94875.21194825375
1473,92899.11338451115
1474,144295.57760198246
1475,112448.19374565265
1476,358675.42678003194
1477,245277.68185336312
1478,290897.950117871
1479,288013.0407296881
1480,514528.150312793
1481,317036.8060281903
1482,213286.15536565072
1483,177997.20098735142
1484,161069.32277880417
1485,188190.02727338317
1486,195346.98950508446
1487,339471.37874877383
1488,230083.1820959167
1489,194241.7565405032
1490,250082.55873109886
1491,190988.7432578738
1492,92752.42160195032
1493,183574.92252525338
1494,289474.48833856574
1495,291754.05903568096
1496,241525.74974895964
1497,183106.99311732757
1498,167116.60599262128
1499,162061.3021271465
1500,157607.40668464286
1501,175966.12786594228
1502,146331.15277990088
1503,300446.04636674747
1504,239425.20249518644
1505,226586.7218589376
1506,192540.93811679163
1507,252239.59407175065
1508,202242.80298259942
1509,151946.02587552907
1510,143941.15957897625
1511,148933.55912666259
1512,177433.23320600143
1513,145082.6946576919
1514,154459.6939491284
1515,188362.9948129916
1516,150875.85236820576
1517,176952.7925938667
1518,135744.16795160313
1519,204018.20478613663
1520,129220.21827490487
1521,134470.2606713274
1522,179337.55522490214
1523,110393.25757699864
1524,126330.24088547735
1525,119706.31123302788
1526,113814.3499474865
1527,107066.72353435284
1528,135862.5567280403
1529,151102.20064896496
1530,184586.75924980766
1531,107014.72393900677
1532,96059.91286618597
1533,147560.81224492504
1534,122504.93913873662
1535,145232.56595943705
1536,108081.31745671875
1537,57501.11867101211
1538,148080.84519918202
1539,193365.32800269156
1540,97226.87410435748
1541,144689.73725620276
1542,140779.73509205715
1543,189820.43880280424
1544,88736.06867803543
1545,117065.16047313123
1546,132412.0973701577
1547,133754.34406091666
1548,136611.81395955067
1549,118927.63947250551
1550,135280.95579790464
1551,107298.13403393558
1552,138301.88330113786
1553,149458.30922912768
1554,120986.18234881923
1555,171502.22881239906
1556,90714.05231366167
1557,108762.02051655593
1558,102279.30318716296
1559,76914.3152731304
1560,128494.66386482737
1561,126130.27646652267
1562,130461.22442410683
1563,120015.52098322699
1564,164219.07866012558
1565,145000.28252954697
1566,241344.59452059574
1567,78142.10144613158
1568,241077.41433143974
1569,129245.13209279413
1570,139090.2407511515
1571,116057.51492491212
1572,145376.81605259326
1573,238903.47235059927
1574,118309.68638432187
1575,235190.20000191632
1576,241908.5214993428
1577,180790.74015901898
1578,152683.15382376884
1579,149902.5931960087
1580,193027.1621875174
1581,166967.35595707272
1582,126492.93710247682
1583,307606.2159134374
1584,219330.42634010216
1585,135975.15885862592
1586,65953.79497782252
1587,104024.53523964563
1588,154829.91897217237
1589,97178.272813828
1590,133487.98219688807
1591,96582.19139324392
1592,119203.95130440679
1593,121880.91024614463
1594,129236.1447028627
1595,109626.69635854127
1596,217229.63007258927
1597,189311.4324298153
1598,208939.85885849208
1599,162602.4431368733
1600,156526.83454945715
1601,61288.482251178015
1602,120675.19701748416
1603,78347.78261000935
1604,265826.3996738925
1605,233845.526121501
1606,171256.03995976128
1607,177586.0203092789
1608,212403.1493701402
1609,181616.42507184853
1610,148839.13655977344
1611,140441.51673476875
1612,170434.43610573592
1613,164191.43938822532
1614,125022.43604073064
1615,90556.88442547817
1616,78725.24765905214
1617,92078.91132794904
1618,126702.30508764539
1619,138807.40456528225
1620,151909.5839706312
1621,134898.12115124543
1622,138046.97585325345
1623,258414.40322637314
1624,211745.86663674744
1625,118219.4204508793
1626,167012.57704540764
1627,193489.93402811117
1628,280545.2394281282
1629,177233.70026089644
1630,354653.3682070164
1631,219823.24075594134
1632,241933.22936836415
