Id,SalePrice
1461,124892.24493625725
1462,150941.88773112334
1463,188614.03751032247
1464,194383.90418498142
1465,187177.82444192865
1466,175390.96289824165
1467,165340.35326922403
1468,163256.59764611808
1469,181494.07208852272
1470,130019.68872993247
1471,181384.19560224918
1472,95138.04497870903
1473,98337.29164430087
1474,144209.53113230132
1475,121345.72282444095
1476,355999.40061672847
1477,251528.9131638861
1478,278936.16929300124
1479,270158.5835188535
1480,453833.21367087925
1481,326374.1911047994
1482,218713.08027701807
1483,172912.53246796143
1484,174595.41627307897
1485,187702.6544814466
1486,185878.36477451003
1487,349421.8550359105
1488,229091.5498483891
1489,189789.21817477036
1490,243433.09682045536
1491,190196.3547369261
1492,100523.85380282927
1493,167603.12215375804
1494,276117.7192912431
1495,271029.2720761627
1496,231805.49323554817
1497,174858.0288666652
1498,161468.35788065492
1499,158622.16894085493
1500,154648.15566432042
1501,163549.40823912175
1502,147276.40049508054
1503,254657.97737173224
1504,235692.46665503172
1505,219716.56434460913
1506,199222.20604620027
1507,240777.66121075847
1508,196391.47296075104
1509,155139.02229240228
1510,148963.1443156825
1511,156526.91834359954
1512,173343.9593482792
1513,152904.76749361242
1514,167459.80806394626
1515,180568.18039003125
1516,144646.70927055815
1517,154650.9578852168
1518,127700.31652658797
1519,188931.78663975652
1520,134904.91522557696
1521,141357.9706134902
1522,170337.49197301682
1523,120189.8540343738
1524,128349.4892619637
1525,126686.12500937923
1526,117359.53782004233
1527,109805.85758001637
1528,136311.7126435506
1529,147487.37249315472
1530,175938.60819897012
1531,117188.53260147414
1532,97728.10451326286
1533,143898.6387718856
1534,113920.61681780503
1535,153909.55552864587
1536,108641.4217138736
1537,70494.5709108289
1538,154049.7938892248
1539,181611.46250365544
1540,101690.56336753423
1541,142163.9939244903
1542,131597.24133373736
1543,191671.0828451858
1544,86104.29978511104
1545,114318.40046129748
1546,118650.22585539777
1547,131318.29786410808
1548,128487.02215168696
1549,117055.05583970825
1550,123122.82691309389
1551,104991.63623574101
1552,130724.403464992
1553,137447.9155137865
1554,117791.45721082145
1555,163179.23625008712
1556,97560.30093011742
1557,105944.04042448626
1558,100613.9132504237
1559,69180.81047760262
1560,130659.34270035475
1561,129982.74304161497
1562,132368.94126530696
1563,121308.34963223373
1564,167602.802476477
1565,142261.64371384916
1566,218203.2775338858
1567,81704.19564799231
1568,238019.95340779755
1569,125272.65381802729
1570,128524.89097596948
1571,113529.19761216677
1572,144299.50310489774
1573,231377.4611662913
1574,126739.65838243598
