Id,SalePrice
1461,119910.69032021817
1462,166750.77025816016
1463,195774.6636614721
1464,202588.45432530664
1465,190058.19591145928
1466,173071.9713524518
1467,177715.2305850001
1468,164594.91358818012
1469,196002.5333467968
1470,125371.44056741009
1471,178045.65601975008
1472,97753.877851573
1473,98173.21633905623
1474,146436.28823309662
1475,113231.63210883069
1476,363861.8159563443
1477,247851.69265515162
1478,290505.97518578335
1479,292666.0125651741
1480,522094.9197497715
1481,323406.0412465952
1482,211223.62063382164
1483,181655.41553526203
1484,164034.7260699974
1485,186224.8483620604
1486,193174.36904981436
1487,342189.29873208207
1488,233175.9832690325
1489,197096.84262866623
1490,254568.62799938367
1491,196183.41205443392
1492,93791.9701814459
1493,190712.68662672312
1494,287148.8416232147
1495,295569.32707654533
1496,243757.51763324026
1497,185058.00880959953
1498,171913.089829858
1499,168756.8481290522
1500,165790.33377078274
1501,180433.44948483838
1502,139074.04390746044
1503,300600.7766899745
1504,239107.75005292625
1505,228329.4957256949
1506,191343.02946330537
1507,261954.17032680806
1508,207015.38652919553
1509,160889.23017398236
1510,147802.04903958843
1511,150227.35469046488
1512,174029.52418997075
1513,155525.40341597414
1514,165336.97630215107
1515,193636.58949995556
1516,152686.79510903693
1517,174124.90025808415
1518,126441.97249156603
1519,214948.6538487374
1520,130813.63419593906
1521,137353.47641379427
1522,181165.17420200788
1523,116609.12372083368
1524,129378.20352095082
1525,126091.67424142773
1526,114661.53521704717
1527,106224.1632527584
1528,136758.3722953498
1529,156633.78557113025
1530,183157.5792105679
1531,107802.45003018815
1532,95207.84374265517
1533,149980.8720102514
1534,118247.3957952084
1535,152740.32704245675
1536,107936.79738299645
1537,65430.154809903965
1538,160562.14707934047
1539,204692.9430286429
1540,97212.4369051904
1541,152382.41311142565
1542,142224.94800955892
1543,191853.17362152113
1544,83133.11959301811
1545,117958.55418197617
1546,134321.0742662501
1547,127539.67363241782
1548,139476.61870771606
1549,118713.92217237024
1550,131715.19790914844
1551,104717.44352764105
1552,145622.14237153117
1553,159918.0296281034
1554,122499.77057708403
1555,167872.58996012798
1556,90451.7123870998
1557,113559.99954972361
1558,103296.09952625705
1559,80049.97024919334
1560,124696.48234398114
1561,141177.5638319106
1562,133866.45622165714
1563,126235.22948589097
1564,163095.06117127123
1565,156175.44625388773
1566,243919.1529473496
1567,82062.17229344657
1568,240893.95133651193
1569,132772.7898600171
1570,136502.2112958678
1571,115122.82720509417
1572,143014.9729215856
1573,244835.6493541154
1574,128703.05437335858
1575,230395.50506830052
1576,256339.43609932705
1577,182559.35495762806
1578,149242.79282719962
1579,148154.29360820414
1580,193282.87322273344
1581,162977.4418289668
1582,130559.28398647072
1583,309054.57529380964
1584,216421.38075587363
1585,137907.14929241152
1586,70474.01180576767
1587,109412.48501540424
1588,155102.86724775072
1589,103807.76403774956
